"Никогда не хочу пользоваться духами, потому что дорого.","Никогда не хочу пользоваться духами, потому что ___ дорого."
"Я читал историю про эльфов, а ты про гномов.","Я читал историю про эльфов, а ты ___ про гномов."
"Ольга хорошо говорит по-немецки, и Катя тоже.","Ольга хорошо говорит по-немецки, и Катя тоже ___."
"Вчера я не познакомил Машу с Сашей, но думаю, что завтра познакомлю.","Вчера я не познакомил Машу с Сашей, но ___ думаю, что завтра ___ познакомлю ___."
"Он говорит с иностранным акцентом, но мы не знаем почему.","Он говорит с иностранным акцентом, но мы не знаем почему ___."
"Я не умею танцевать танго, но хочу.","Я не умею танцевать танго, но ___ хочу ___."
"Я сначала приправлю суп паприкой, а потом чёрным перцем.","Я сначала приправлю суп паприкой, а потом ___ чёрным перцем."
"Подруга всегда реккомедует мне новую музыку, но я ещё слушаю старую.","Подруга всегда реккомедует мне новую музыку, но я ещё слушаю старую ___."
"Она убила его, но чем, не знаем.","Она убила его, но чем ___, не знаем."
"Они пришли ко мне не в среду, а в четверг.","Они пришли ко мне не в среду, а ___ в четверг."
"Павель играет на скрипке, Валерий на виолинчели и Петр на рояле.","Павель играет на скрипке, Валерий ___ на виолинчели и Петр ___ на рояле."
"Что-то купили на рынке, но ещё не объяснили что.","Что-то купили на рынке, но ещё не объяснили что ___."
"Иван пишет литературу, а Коля музыку.","Иван пишет литературу, а Коля ___ музыку."
"Я хотел более красивую шапку, _ не __ такую __.","Я хотел более красивую шапку, ____ не _____ такую _____."
"В Украине сейчас борются с врагами, а в Америке друг с другом.","В Украине сейчас борются с врагами, а в Америке ___ друг с другом."
"Все ненавидят наш дом, но любят их.","Все ненавидят наш дом, но ___ любят их ___."
"Марина увидела что-то странное, но я не знаю что.","Марина увидела что-то странное, но я не знаю что ___."
"Каждый год я перечитываю ""Влаcтелина колец"", а моя подруга ""Хоббита"".","Каждый год я перечитываю ""Влаcтелина колец"", а моя подруга ___ ""Хоббита""."
"Петя перестал выходить покурать по утрам, а Вова по вечерам.","Петя перестал выходить покурать по утрам, а Вова ___ по вечерам."
"Я в первый раз там попробовал сало, а также зразы.","Я в первый раз там попробовал сало, а также ___ зразы."
"Лидия переедет в Тверь, а её сестра в Новосибирьск.","Лидия переедет в Тверь, а её сестра ___ в Новосибирьск."
"Максиму нравится шоколад, а Вере конфеты.","Максиму нравится шоколад, а Вере ___ конфеты."
"Довольно, не хочу!","Довольно, не хочу ___!"
"Демократы голосуют за законопроект, а республиканцы против.","Демократы голосуют за законопроект, а республиканцы ___ против ___."
"Я думал, что никто не знает эту песню, а на самом деле Маша спела _.","Я думал, что никто не знает эту песню, а на самом деле Маша спела ____."
"Я люблю пиво, а ты вино.","Я люблю пиво, а ты ___ вино."
"Они сейчас говорят на украинском языке, а не на русском.","Они сейчас говорят на украинском языке, а ___ не ___ на русском ___."
"Жуков вёл свою аримию на Берлин с севера, а Конев с юга.","Жуков вёл свою аримию на Берлин с севера, а Конев ___ с юга."
"Кто-то съел все печенья, но я не знаю, кто.","Кто-то съел все печенья, но я не знаю, кто ___."
"Хорошие студенты всегда делают домашки, а плохие студенты никогда.","Хорошие студенты всегда делают домашки, а плохие студенты никогда ___."
"Она умерла в 1975, а её муж годом позже, в 1976.","Она умерла в 1975, а её муж ___ годом позже, в 1976."
"Нет, не для этого.","Нет, не для этого ___."
"Он видел, что в душе ее совершалось что-то прекрасное, но что?","Он видел, что в душе ее совершалось что-то прекрасное, но что ___?"
Конечно познакомил _.,Конечно ___ познакомил ____.
"Я ездила туда не только в те дни, когда танцевала.","Я ездила туда не только в те дни, когда ___ танцевала."
"Вы не можете ответить, или просто не хотите?","Вы не можете ответить, или просто не хотите ___?"
"Он хорошо понимает математику, и биологию.","Он хорошо понимает математику, и ___ биологию."
"Иван улыбается, и Миша знает почему.","Иван улыбается, и Миша знает почему ___."
"Мы очень хотим путешествовать по Украине, но сейчас не можем.","Мы очень хотим путешествовать по Украине, но сейчас не можем ___."
"Я чаще пью виски, чем он водку.","Я чаще пью виски, чем он ___ водку."
"Да за что же, за что?","Да за что же ___, за что ___?"
"Петя не может получать $3000, а его заместитель $4000.","Петя не может получать $3000, а его заместитель ___ $4000."
"Ваня сказала, что Вика тебя позвала гулять, а я думал, что меня _.","Ваня сказала, что Вика тебя позвала гулять, а я думал, что ___ меня ____."
"Ваня сказал, что Вика поедет в Петербург, и я думаю, что Маша тоже _.","Ваня сказал, что Вика поедет в Петербург, и я думаю, что Маша тоже ____."
"Каждый пригласил кого-то танцевать, но я не помню, кто кого.","Каждый пригласил кого-то танцевать, но я не помню, кто кого ___."
"Моя мать хочет новый компьютер, но ещё не знает, какого бренда.","Моя мать хочет новый компьютер, но ___ ещё не знает, какого бренда ___."
"Я больше пью виски, чем он водку.","Я больше пью виски, чем он ___ водку."
"Я думал, что Саша будет петь эту песню, а на самом деле Маша будет _.","Я думал, что Саша будет петь эту песню, а на самом деле Маша будет ____."
"А чтоб истина скорей воссияла, вот зачем.","А чтоб истина скорей воссияла, вот зачем ___."
"Они попросили меня пойти на озеро, но у меня нет времени.","Они попросили меня пойти на озеро, но у меня нет времени ___."
"Котята забавляются маленькими игрушками, а щенята большими.","Котята забавляются маленькими игрушками, а щенята ___ большими ___."
"Завтра я принесу лёд, а ты пиво.","Завтра я принесу лёд, а ты ___ пиво."
Не знаю от кого.,Не знаю от кого ___.
"Она встала и ушла, а её парень не знал, почему.","Она встала и ушла, а её парень не знал, почему ___."
"Петя хочет начать изучать французский язык, а Вася пытается немецкий.","Петя хочет начать изучать французский язык, а Вася пытается ___ немецкий ___."
"Я приправлю суп паприкой, а ты чёрным перцем.","Я приправлю суп паприкой, а ты ___ чёрным перцем."
"Вера и Лена читают газету, а Борис книгу.","Вера и Лена читают газету, а Борис ___ книгу."
"Я не могу видеть без очков, а моя подруга может.","Я не могу видеть без очков, а моя подруга может ___."
"На рождество моя сестра готовит пирожки с картошой, а я с мясом.","На рождество моя сестра готовит пирожки с картошой, а ___ я ___ с мясом."
"Мой брат думает, что лучше охотиться с луком, чем с винтовкой.","Мой брат думает, что лучше охотиться с луком, чем ___ с винтовкой."
