"Она встала и ушла, а её парень не знал, почему.","Она встала и ушла, а её парень не знал, почему ___."
"Андрей считает, что никто не будет делать это домашнее задание, но я буду.","Андрей считает, что никто не будет делать это домашнее задание, но я буду ___."
"Я люблю пиво, а ты вино.","Я люблю пиво, а ты ___ вино."
"Я предпочитаю слушать его старые песни, а не новые.","Я предпочитаю слушать его старые песни, а ___ не ___ новые ___."
"Я всем буду помагать, даже Пете буду.","Я всем буду помагать, даже Пете ___ буду ___."
"Каждый день утром он ест хлопья, но вечером стейк.","Каждый день утром он ест хлопья, но ___ вечером ___ стейк."
"Они сейчас говорят на украинском языке, а не русском.","Они сейчас говорят на украинском языке, а ___ не ___ русском ___."
"Плюньте и уйдите, вот почему.","Плюньте и уйдите, вот почему ___."
"Петя перестал выходить покурать по утрам, а Вова по вечерам.","Петя перестал выходить покурать по утрам, а Вова ___ по вечерам."
"Я всегда нерничаю, а мой отец никогда.","Я всегда нерничаю, а мой отец ___ никогда."
"Мы хотим пойти на экскурсию в музей, а вы в театр.","Мы хотим пойти на экскурсию в музей, а вы ___ в театр."
"Я думал, что Саша будет петь эту песню, а на самом деле Маша будет _.","Я думал, что Саша будет петь эту песню, а на самом деле Маша будет ____."
"Я не готовлю так хорошо, как ты.","Я не готовлю так хорошо, как ты ___."
"Я задал ему три вопроса, и ты тоже.","Я задал ему три вопроса, и ты тоже ___."
"Что-то купили на рынке, но ещё не объяснили что.","Что-то купили на рынке, но ещё не объяснили что ___."
"А он, даже если захочет, не сможет...","А он, даже если ___ захочет, не сможет..."
"И Ольгу встретили в магазине, и Kатю _.","И Ольгу встретили в магазине, и Kатю ____."
"Я уверен, что он ненавидит _.","Я уверен, что он ненавидит ____."
"Я в первый раз там попробовал сало, а также зразы.","Я в первый раз там попробовал сало, а также ___ зразы."
"Каждый день утром он ест хлопья, а также вечером.","Каждый день утром он ест хлопья, а также ___ вечером."
"Митя где-то будет праздновать день рождения, но не знаю где.","Митя где-то будет праздновать день рождения, но не знаю где ___."
"Отец не ест зелёный лук, только красный.","Отец не ест зелёный лук, ___ только красный ___."
"Я сначала приправлю суп паприкой, а потом чёрным перцем.","Я сначала приправлю суп паприкой, а потом ___ чёрным перцем."
"Я хорошо понимаю математику, но не биологию.","Я хорошо понимаю математику, но ___ не ___ биологию."
