"Я говорю по-русски, но не очень хорошо.","Я говорю по-русски, но не очень хорошо говорю по-русски."
"Они сейчас говорят на украинском языке, а не русском.","Они сейчас говорят на украинском языке, а они не говорят на русском языке."
"Мои родители живут в Новгороде, и сестра тоже.","Мои родители живут в Новгороде, и сестра тоже живёт в Новгороде."
"Он хорошо готовить суп с мясом, а она без мяса.","Он хорошо готовить суп с мясом, а она хорошо готовит суп без мяса."
"Они могут бегать быстрее, чем я.","Они могут бегать быстрее, чем я могу бегать."
"Я хочу поехать за границу, но не знаю куда.","Я хочу поехать за границу, но не знаю куда хочу поехать."
"Ваня сказал, что Вика поедет в Петербург, и я думаю, что Маша тоже _.","Ваня сказал, что Вика поедет в Петербург, и я думаю, что Маша тоже поедет в Санкт-Петербург."
"Я читал историю про эльфов, а ты про гномов.","Я читал историю про эльфов, а ты читал историю про гномов."
"Подруга всегда реккомедует мне новую музыку, но я ещё слушаю старую.","Подруга всегда реккомедует мне новую музыку, но я ещё слушаю старую музыку."
"Павель играет на скрипке, Валерий на виолинчели и Петр на рояле.","Павель играет на скрипке, Валерий играет на виолинчели и Петр играет на рояле."
"Мы очень хотим путешествовать по Украине, но сейчас не можем.","Мы очень хотим путешествовать по Украине, но сейчас не можем путешествовать по Украине."
"Они пришли ко мне не в среду, а в четверг.","Они пришли ко мне не в среду, а они пришли ко мне в четверг."
"Максиму нравится шоколад, а Вере конфеты.","Максиму нравится шоколад, а Вере нравятся конфеты."
"Петя в Москву приехал, а Вася в Петербург нет _.","Петя в Москву приехал, а Вася в петербург не приехал."
"Мы учимся языкам, а все наши друзья бизнесу.","Мы учимся языкам, а все наши друзья учатся бизнесу."
"Марина увидела что-то странное, но я не знаю что.","Марина увидела что-то странное, но я не знаю что Марина увидела."
"В зоопарке я люблю смотреть слонов, и мои сёстры тоже.","В зоопарке я люблю смотреть слонов, и мои сёстры тоже в зоопарке любят смотреть слонов."
"Мои друзья поедут туда на самолёте, а я на машине.","Мои друзья поедут туда на самолёте, а я поеду на машине."
"Я не умею танцевать, а мой брат плавать.","Я не умею танцевать, а мой брат не умеет плавать."
"Жуков вёл свою аримию на Берлин с севера, а Конев с юга.","Жуков вёл свою аримию на Берлин с севера, а Конев вёл свою армию на Берлин с юга."
"У него день рождения в июне, и у неё тоже.","У него день рождения в июне, и у неё тоже день рождения в июне."
Много?,Много пьют немцы пиво?
"Мой брат думает, что лучше охотиться с луком, чем с винтовкой.","Мой брат думает, что лучше охотиться с луком, чем охотиться с винтовкой."
"Он начинает действовать открыто... подчеркивая, что выступает...","Он начинает действовать открыто... подчеркивая, что он выступает..."
"Они смеются, но непонятно над кем.","Они смеются, но непонятно над кем они смеются."
