"Моя девушка хочет в кино всегда, а я никогда.","Моя девушка хочет в кино всегда, а я никогда не хочу в кино."
"Я подготовлю материалы на понедельник, а ты на вторник.","Я подготовлю материалы на понедельник, а ты подготовишь материалы на вторник."
"У него день рождения в июне, а у неё в октябре.","У него день рождения в июне, а у неё день рождения в октябре."
"В детстве я ел много мороженого, но сейчас в зрелости мало.","В детстве я ел много мороженого, но сейчас в зрелости я ем мало мороженого."
"А чтоб истина скорей воссияла, вот зачем.","А чтоб истина скорей воссияла, вот зачем упразднять."
"Он всегда заказывает холодное блюдо, а она горячее.","Он всегда заказывает холодное блюдо, а она всегда заказывает горячее блюдо."
"Дмитрия же не застанет еще вернее, и ему предчувствовалось почему.","Дмитрия же не застанет еще вернее, и ему предчувствовалось почему Дмитрия же не застанет еще вернее."
"Ваня сказала, что Вика тебя позвала гулять, а я думал, что меня _.","Ваня сказала, что Вика тебя позвала гулять, а я думал, что Вика меня позвала гулять."
"Он хорошо готовить суп с мясом, а она без мяса.","Он хорошо готовить суп с мясом, а она хорошо готовит суп без мяса."
"Мои родители живут в Новгороде, и сестра тоже.","Мои родители живут в Новгороде, и сестра тоже живёт в Новгороде."
"Я хотел чай из Китая, а не из Индии.","Я хотел чай из Китая, а я не хотел чай из Индии."
"Я ненавижу Марка, и ты тоже.","Я ненавижу Марка, и ты тоже ненавидишь Марка."
"Иван что-то купил, но я не помню, чтo.","Иван что-то купил, но я не помню, что Иван купил."
"Каждый день утром он ест хлопья, а также вечером.","Каждый день утром он ест хлопья, а также каждый день он ест хлопья вечером."
"Довольно, не хочу!","Довольно, не хочу больше играть!"
"Мои друзья поедут туда на самолёте, а я на машине.","Мои друзья поедут туда на самолёте, а я поеду на машине."
"В прошлом году мы выращивали только картошку, но в этом году и картошку и огурцы.","В прошлом году мы выращивали только картошку, но в этом году мы выращивали и картошку и огурцы."
"Я бросил кружку, а сестра тарелку.","Я бросил кружку, а сестра бросила тарелку."
"Так ли, для этого ли?","Так ли, для этого ли сошлись?"
"Кити не только уверила его, что она его любит, но даже, отвечая на его вопрос, за что она любит его, объяснила ему, за что.","Кити не только уверила его, что она его любит, но даже, отвечая на его вопрос, за что она любит его, объяснила ему, за что она его любит."
"Я сделал один бутерброд утром, и потом ещё один вечером.","Я сделал один бутерброд утром, и потом ещё один бутерброд сделал я вечером."
"Моя подруга всегда принимает душ вечером, а я утром.","Моя подруга всегда принимает душ вечером, а я всегда принимаю душ утром."
"Я не умею готовить так хорошо, как ты.","Я не умею готовить так хорошо, как ты умеешь готовить."
"Преследовать и звать его он не захотел, он знал почему.","Преследовать и звать его он не захотел, он знал почему преследовать и звать его он не захотел."
"Я в первый раз там попробовал сало, и ты тоже.","Я в первый раз там попробовал сало, и ты тоже в первый раз там попробовал сало."
"Я в первый раз там попробовал сало, а ты зразы.","Я в первый раз там попробовал сало, а ты в первый раз там попробовала зразы."
"Он хорошо понимает математику, и биологию.","Он хорошо понимает математику, и он хорошо понимает биологию."
"И Ольгу встретили в магазине, и Kатю _.","И Ольгу встретили в магазине, и Kатю встретили в магазине."
"Я думал, что Саша будет петь эту песню, а на самом деле Маша будет _.","Я думал, что Саша будет петь эту песню, а на самом деле Маша будет петь эту песню."
"Плюньте и уйдите, вот почему.","Плюньте и уйдите, вот почему не будем больше играть."
"Я в первый раз там попробовал сало, а ты зразы.","Я в первый раз там попробовал сало, а ты в первый раз там попробовал зразы."
"Она знает больше о своей стране, чем он.","Она знает больше о своей стране, чем он знает о своей стране."
"Я хочу поехать за границу, но не знаю куда.","Я хочу поехать за границу, но не знаю куда хочу поехать."
"Когда Петя пришел, я обрадовался, а Вася нет _.","Когда Петя пришел, я обрадовался, а Вася не обрадовался."
"Котята забавляются маленькими игрушками, а щенята большими.","Котята забавляются маленькими игрушками, а щенята забавляются большими игрушками."
"Подруга всегда реккомедует мне новую музыку, но я ещё слушаю старую.","Подруга всегда реккомедует мне новую музыку, но я ещё слушаю старую музыку."
"Я ненавижу Марка, и тебя тоже.","Я ненавижу Марка, и тебя тоже ненавижу."
"Он сказал, что Катя будет читать эту лекцию, а на самом дело Cережа будет.","Он сказал, что Катя будет читать эту лекцию, а на самом дело Cережа будет читать эту лекцию."
"Мальчиком я играл в баскетбол, а мой друг в бейсбол.","Мальчиком я играл в баскетбол, а мальчиком мой друг играл в бейсбол."
"Кто-то съел все печенья, но я не знаю, кто.","Кто-то съел все печенья, но я не знаю, кто съел все печенья."
"Хотя мы хотели нарушить закон, мы не посмели.","Хотя мы хотели нарушить закон, мы не посмели нарушить закон."
Не знаю от кого.,"Не знаю от когоя знал, что он повесился."
"Они сейчас говорят на украинском языке, а не на русском.","Они сейчас говорят на украинском языке, а они не говорят на русском языке."
"Я люблю пиво, а ты вино.","Я люблю пиво, а ты любишь вино."
"Верю, да не знаю во что.","Верю, да не знаю во что верю."
Почему?,Почему не будете больше играть?
"В зоопарке я люблю смотреть слонов, и мои сёстры тоже.","В зоопарке я люблю смотреть слонов, и мои сёстры тоже в зоопарке любят смотреть слонов."
"Убил Смердяков, но как?","Убил Смердяков, но как убил Смердяков?"
От кого же?,"От кого же я знал, что он повесился?"
Когда?,Когда придет Вова?
"У него день рождения в июне, и у неё тоже.","У него день рождения в июне, и у неё тоже день рождения в июне."
"Они сейчас говорят на украинском языке, а не русском.","Они сейчас говорят на украинском языке, а они не говорят на русском языке."
"Она попросила Мишу остаться, и Вася тоже.","Она попросила Мишу остаться, и Вася тоже попросил Мишу остаться."
"Мы хотим пойти на экскурсию в музей, а вы в театр.","Мы хотим пойти на экскурсию в музей, а вы хотите пойти на экскурсию в театр."
"Мы пришли сюда, потому что мы хотели.","Мы пришли сюда, потому что мы хотели прийти сюда."
"Моя мама в зоопарке всегда любит смотреть выдр, а мой папа пингвинов.","Моя мама в зоопарке всегда любит смотреть выдр, а мой папа в зоопарке всегда любит смотреть пингвинов."
"Я не умею танцевать танго, но хочу.","Я не умею танцевать танго, но я хочу уметь танцевать танго."
"Она знает больше о своей стране, чем он.","Она знает больше о своей стране, чем он знает о её стране."
"Каждый год он разбивает стакан, и его мать тоже.","Каждый год он разбивает стакан, и его мать тоже каждый год разбивает стакан."
"Иван пишет литературу, а Коля музыку.","Иван пишет литературу, а Коля пишет музыку."
"Cледовательно, бросая камень, мальчик не увеличивал его кинетическую энергию, a уменьшил.","Cледовательно, бросая камень, мальчик не увеличивал его кинетическую энергию, a уменьшил его кинетическую энергию."
"Я всем буду помагать, даже Пете буду.","Я всем буду помагать, даже Пете я буду помагать."
"Я в первый раз там попробовал сало, а также зразы.","Я в первый раз там попробовал сало, а также я в первый раз там попробовал зразы."
"Она меня не любит, и я её.","Она меня не любит, и я её не люблю."
"Моя мать работает не только днём, но и также вечером.","Моя мать работает не только днём, но и также она работает вечером."
"Иван улыбается, и Миша знает почему.","Иван улыбается, и Миша знает почему Иван улыбается."
"Мы учимся языкам, а все наши друзья бизнесу.","Мы учимся языкам, а все наши друзья учатся бизнесу."
"Каждый день утром он ест хлопья, и вечером тоже.","Каждый день утром он ест хлопья, и каждый день вечером он ест хлопья тоже."
"Максиму нравится шоколад, а Вере конфеты.","Максиму нравится шоколад, а Вере нравятся конфеты."
"Лишь бы он вернул мою книгу сегодня, мне всё равно во сколько.","Лишь бы он вернул мою книгу сегодня, мне всё равно во сколько он вернет мою книгу сегодня."
"Володя сказал, что купит зеленую лампу.","Володя сказал, что он купит зеленую лампу."
"Они попросили меня пойти на озеро, но у меня нет времени.","Они попросили меня пойти на озеро, но у меня нет времени пойти на озеро."
"В пиццу всегда добавляю лук, а подруга перец.","В пиццу всегда добавляю лук, а подруга всегда добавляет перец."
"Кто-то что-то пел, но я не понимал, кто что.","Кто-то что-то пел, но я не понимал, кто что пел."
"Я в первый раз там попробовал сало, и ты тоже.","Я в первый раз там попробовал сало, и ты тоже в первый раз там попробовала сало."
"Ты в клубе пил, пил, играл и потом поехал… к кому?","Ты в клубе пил, пил, играл и потом поехал… к кому ты поехал?"
Я должен Мише позвонить или ты _?,Я должен Мише позвонить или ты должен Мише позвонить?
Тогда какое?!,Тогда какое мороженое хочешь!?
"Он придумал музыку песни, а она текст.","Он придумал музыку песни, а она придумала текст."
"Я не знаю, для чего.","Я не знаю, для чего берут в таких случаях что-нибудь в руку."
Конечно познакомил _.,Конечно я познакомил Машу с Петей.
"Офицеры носят фуражку, а пехотинцы простые пилотки.","Офицеры носят фуражку, а пехотинцы носят простые пилотки."
"Фёдор часто знакомится с новыми людьми, а Лена редко.","Фёдор часто знакомится с новыми людьми, а Лена знакомится с новыми людьми редко."
"Саша прочитал мою статью, а Дима прочитал твою.","Саша прочитал мою статью, а Дима прочитал твою статью."
"Они могут бегать быстрее, чем я.","Они могут бегать быстрее, чем я могу бегать."
"Я не ем столько, как он.","Я не ем столько, как он ест."
"Лучше потратить целый день, чем целую неделю.","Лучше потратить целый день, чем потратить целую неделю."
"Хорошие студенты всегда делают домашки, а плохие студенты никогда.","Хорошие студенты всегда делают домашки, а плохие студенты никогда не делают домашки."
"Граница Финландии с Россией длинная, с Норвегией короткая, а со Швецией - средняя.","Граница Финландии с Россией длинная, граница Финландии с Норвегией короткая, а граница Финландии со Швецией - средняя."
"Они смеются, но непонятно над кем.","Они смеются, но непонятно над кем они смеются."
"Я задал ему три вопроса, а ей только два.","Я задал ему три вопроса, а я задал ей только два вопроса."
"Все ненавидят наш дом, но любят их.","Все ненавидят наш дом, но все любят их дом."
"Он говорит с иностранным акцентом, но мы не знаем почему.","Он говорит с иностранным акцентом, но мы не знаем почему он говорит с иностранным акцентом."
"Я предпочитаю есть зразы с говядиной, а ты с свининой.","Я предпочитаю есть зразы с говядиной, а ты предпочитаешь есть зразы с свининой."
Черт ее знает из чего.,Черт ее знает из чего тряпка была.
"Я больше пью виски, чем он водку.","Я больше пью виски, чем он пьёт водку."
"Он сомневается, что когда-нибудь выиграет в лотерею, но всё таки надеется.","Он сомневается, что когда-нибудь выиграет в лотерею, но всё таки надеется, что когда-нибудь выиграет в лотерею."
"Человек описыавет какой-то город, но нам не ясно, какой.","Человек описыавет какой-то город, но нам не ясно, какой город человек описывает."
"Я не умею танцевать, а мой брат плавать.","Я не умею танцевать, а мой брат не умеет плавать."
"Я приправлю суп паприкой, а ты чёрным перцем.","Я приправлю суп паприкой, а ты приправишь суп чёрным перцем."
"Отец не ест зелёный лук, только красный.","Отец не ест зелёный лук, отец ест только красный лук."
"Никогда не хочу пользоваться духами, потому что дорого.","Никогда не хочу пользоваться духами, потому что пользоваться духами дорого."
"Ольга уехала из своей страны в молодом возрасте, и Катя тоже.","Ольга уехала из своей страны в молодом возрасте, и Катя тоже уехала из своей страны в молодом возрасте."
"Петя перестал выходить покурать по утрам, а Вова по вечерам.","Петя перестал выходить покурать по утрам, а Вова перестала выходить покурить по вечерам."
"Я не могу видеть без очков, а моя подруга может.","Я не могу видеть без очков, а моя подруга может видеть без очков."
"Я всегда нерничаю, а мой отец никогда.","Я всегда нерничаю, а мой отец не нервничает никогда."
"Kирилл не позвал Любу в кино, и Bася тоже _.","Kирилл не позвал Любу в кино, и Bася не позвал Любу в кино."
"Я не знаю что, но что-то Марина увидела.","Я не знаю что видела Марина, но что-то Марина увидела."
Как?,Как убедиться же возможно?
"Они сейчас говорят по-украински, а не по-русски.","Они сейчас говорят по-украински, а они сейчас не говорят по-русски."
Чем?,Чем убедиться же возможно?
"Мы поедем в парк на машине, а они на велосипеде.","Мы поедем в парк на машине, а они поедут в парк на велосипеде."
"Вчера я не познакомил Машу с Сашей, но думаю, что завтра познакомлю.","Вчера я не познакомил Машу с Сашей, но я думаю, что завтра я познакомлю Машу с Сашей."
"Она встала и ушла, а её парень не знал, почему.","Она встала и ушла, а её парень не знал, почему она встала и ушла."
"Каждый день утром он ест хлопья, но вечером стейк.","Каждый день утром он ест хлопья, но каждый день вечером он ест стейк."
Почему?,Почему Иван прыгнул в колодец?
"Он видел, что в душе ее совершалось что-то прекрасное, но что?","Он видел, что в душе ее совершалось что-то прекрасное, но что совершалось?"
"Георгий готовит макароны, а Лена песто.","Георгий готовит макароны, а Лена готовит песто."
"Мне надо убрать гостиную сегодня, а тебе завтра.","Мне надо убрать гостиную сегодня, а тебе надо убрать гостиную завтра."
"Моя мать хочет новый компьютер, но ещё не знает, какого бренда.","Моя мать хочет новый компьютер, но моя мать ещё не знает, какого бренда компьютер она хочет."
"В понедельник мы читали первую часть романа, и во вторник вторую.","В понедельник мы читали первую часть романа, и во вторник мы читали вторую часть романа."
"Они купили надувной замок, но не ясно кому.","Они купили надувной замок, но не ясно кому они купили надувной замок."
"Юрий живёт в Ярославле, а Дима в Москве.","Юрий живёт в Ярославле, а Дима живёт в Москве."
"Мне нравится эта песня, но не знаю почему.","Мне нравится эта песня, но не знаю почему мне нравится эта песня."
"Бизнесмен получил два ранения, а его водитель три ранения.","Бизнесмен получил два ранения, а его водитель получил три ранения."
"Я не хотел, но вчера мы ходили в кино.","Я не хотел ходить в кино, но вчера мы ходили в кино."
"Они пришли ко мне не в среду, а в четверг.","Они пришли ко мне не в среду, а они пришли ко мне в четверг."
"Я чаще пью виски, чем он водку.","Я чаще пью виски, чем он пьёт водку."
"А он, даже если захочет, не сможет...","А он, даже если он захочет, не сможет..."
"Андрей считает, что никто не будет делать это домашнее задание, но я буду.","Андрей считает, что никто не будет делать это домашнее задание, но я буду делать это домашнее задание."
"Я страдаю, ты страдаешь. За что?","Я страдаю, ты страдаешь. За что мы страдаем?"
"Дина купила своей дочери школьные учебники, а Паша не купил.","Дина купила своей дочери школьные учебники, а Паша не купил своей дочери школьные учебники."
"Маша кому-то что-то подарила, но я не помню кому что.","Маша кому-то что-то подарила, но я не помню кому что Маша подарила."
"Он починил мою машину, но я не понимаю как.","Он починил мою машину, но я не понимаю как он починил мою машину."
"Мне вчера что-нибудь снилось, но не помню, что.","Мне вчера что-нибудь снилось, но не помню, что мне снилось."
Много?,Много пьют немцы пиво?
"Мы очень хотим путешествовать по Украине, но сейчас не можем.","Мы очень хотим путешествовать по Украине, но сейчас не можем путешествовать по Украине."
"Она умерла в 1975, а её муж годом позже, в 1976.","Она умерла в 1975, а её муж умер годом позже, в 1976."
